2014-08-07 15:34:46,701 [ModalContext] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-egit does not contain lifecycle mapping metadata
2014-08-07 15:35:42,030 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.hdfs.dataaccess:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/hdfs/org.wso2.carbon.hdfs.dataaccess/pom.xml.
2014-08-07 15:35:42,196 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.wso2.carbon:mapred:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/mapred/pom.xml.
2014-08-07 15:35:42,248 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.hadoop.security:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/mapred/org.wso2.carbon.hadoop.security/pom.xml.
2014-08-07 15:35:42,670 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.identity.authenticator.krb5.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/mapred/org.wso2.carbon.identity.authenticator.krb5.ui/pom.xml.
2014-08-07 15:35:42,805 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.identity.authenticator.krb5:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/mapred/org.wso2.carbon.identity.authenticator.krb5/pom.xml.
2014-08-07 15:35:42,968 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster/pom.xml.
2014-08-07 15:35:43,573 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.mgt/pom.xml.
2014-08-07 15:35:44,267 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.mgt.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.mgt.ui/pom.xml.
2014-08-07 15:35:44,788 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.proxy:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.proxy/pom.xml.
2014-08-07 15:35:45,106 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.common:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.common/pom.xml.
